"build","date","time","subject","group","blockcode","blocknum","trialcode","trialnum","stimulusitem1","stimulusitem2","values.pointsthisturn","values.newtotalscore","response","latency","values.leftoption","values.rightoption","values.leftpic","values.rightpic","values.selecteddirn","values.selectedoption","values.turnnum","values.choicert","values.largegainpic_category","values.smallgainpic_category","values.smalllosspic_category","values.largelosspic_category","values.largegainpic","values.smallgainpic","values.smalllosspic","values.largelosspic","values.risky1pic","values.risky2pic","values.safe1pic","values.safe2pic"
"5.0.10.0","103117","07:27:31","5004","13","testblock","2","smallgain","21","hammer.jpg","2","2","16","0","2500","safe2","risky2","<%values.imagespath%>light-red-triangle-safe.jpg","<%values.imagespath%>light-blue-star-risky.jpg","left","safe2","7","3693","animals","tools","faces","places","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","103117","07:27:31","5004","13","testblock","2","risky2question","23","light-blue-star-risky.jpg","Why did you choose this machine? Press:              1 = 'To avoid -9'             2 = 'To avoid -1'             3 = 'To gain  2'             4 = 'To gain  10'","2","16","5","2934","risky2","safe2","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>light-red-triangle-safe.jpg","left","risky2","8","2806","animals","tools","faces","places","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","103117","07:27:31","5004","13","testblock","2","largeloss","24","house.jpg","-9","-9","7","0","2500","risky2","safe2","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>light-red-triangle-safe.jpg","left","risky2","8","2806","animals","tools","faces","places","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","103117","07:27:31","5004","13","testblock","2","risky2question","26","light-blue-star-risky.jpg","Why did you choose this machine? Press:              1 = 'To avoid -9'             2 = 'To avoid -1'             3 = 'To gain  2'             4 = 'To gain  10'","-9","7","5","3832","safe2","risky2","<%values.imagespath%>light-red-triangle-safe.jpg","<%values.imagespath%>light-blue-star-risky.jpg","right","risky2","9","593","animals","tools","faces","places","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","103117","07:27:31","5004","13","testblock","2","largegain","27","animal-silhouette-dog2nohead.jpg","10","10","17","0","2500","safe2","risky2","<%values.imagespath%>light-red-triangle-safe.jpg","<%values.imagespath%>light-blue-star-risky.jpg","right","risky2","9","593","animals","tools","faces","places","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","103117","07:27:31","5004","13","testblock","2","safe1question","29","dark-red-rectangle-safe.jpg","Why did you choose this machine? Press:              1 = 'To avoid -9'             2 = 'To avoid -1'             3 = 'To gain  2'             4 = 'To gain  10'","10","17","2","915","safe1","risky2","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-blue-star-risky.jpg","left","safe1","10","3545","animals","tools","faces","places","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","103117","07:27:31","5004","13","testblock","2","smallloss","30","face-03.jpg","2","-1","16","0","2500","safe1","risky2","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-blue-star-risky.jpg","left","safe1","10","3545","animals","tools","faces","places","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","103117","07:27:31","5004","13","testblock","2","safe1question","32","dark-red-rectangle-safe.jpg","Why did you choose this machine? Press:              1 = 'To avoid -9'             2 = 'To avoid -1'             3 = 'To gain  2'             4 = 'To gain  10'","-1","16","2","1268","safe1","risky1","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","left","safe1","11","2663","animals","tools","faces","places","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","103117","07:27:31","5004","13","testblock","2","smallgain","33","hammer.jpg","2","2","18","0","2500","safe1","risky1","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","left","safe1","11","2663","animals","tools","faces","places","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","103117","07:27:31","5004","13","testblock","2","safe1question","35","dark-red-rectangle-safe.jpg","Why did you choose this machine? Press:              1 = 'To avoid -9'             2 = 'To avoid -1'             3 = 'To gain  2'             4 = 'To gain  10'","2","18","2","1447","risky2","safe1","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","right","safe1","12","1642","animals","tools","faces","places","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","103117","07:27:31","5004","13","testblock","2","smallloss","36","face-03.jpg","2","-1","17","0","2500","risky2","safe1","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","right","safe1","12","1642","animals","tools","faces","places","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","103117","07:27:31","5004","13","testblock","2","safe2question","38","light-red-triangle-safe.jpg","Why did you choose this machine? Press:              1 = 'To avoid -9'             2 = 'To avoid -1'             3 = 'To gain  2'             4 = 'To gain  10'","-1","17","2","1177","safe2","risky1","<%values.imagespath%>light-red-triangle-safe.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","left","safe2","13","4143","animals","tools","faces","places","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","103117","07:27:31","5004","13","testblock","2","smallloss","39","face-03.jpg","2","-1","16","0","2500","safe2","risky1","<%values.imagespath%>light-red-triangle-safe.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","left","safe2","13","4143","animals","tools","faces","places","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","103117","07:27:31","5004","13","testblock","2","safe1question","41","dark-red-rectangle-safe.jpg","Why did you choose this machine? Press:              1 = 'To avoid -9'             2 = 'To avoid -1'             3 = 'To gain  2'             4 = 'To gain  10'","-1","16","2","1116","safe1","risky2","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-blue-star-risky.jpg","left","safe1","14","4379","animals","tools","faces","places","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","103117","07:27:31","5004","13","testblock","2","smallloss","42","face-03.jpg","2","-1","15","0","2500","safe1","risky2","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-blue-star-risky.jpg","left","safe1","14","4379","animals","tools","faces","places","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","103117","07:27:31","5004","13","testblock","2","safe2question","44","light-red-triangle-safe.jpg","Why did you choose this machine? Press:              1 = 'To avoid -9'             2 = 'To avoid -1'             3 = 'To gain  2'             4 = 'To gain  10'","-1","15","2","804","risky2","safe2","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>light-red-triangle-safe.jpg","right","safe2","15","2072","animals","tools","faces","places","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","103117","07:27:31","5004","13","testblock","2","smallgain","45","hammer.jpg","2","2","17","0","2500","risky2","safe2","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>light-red-triangle-safe.jpg","right","safe2","15","2072","animals","tools","faces","places","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","103117","07:27:31","5004","13","testblock","2","safe2question","47","light-red-triangle-safe.jpg","Why did you choose this machine? Press:              1 = 'To avoid -9'             2 = 'To avoid -1'             3 = 'To gain  2'             4 = 'To gain  10'","2","17","2","1806","safe2","risky1","<%values.imagespath%>light-red-triangle-safe.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","left","safe2","16","2764","animals","tools","faces","places","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","103117","07:27:31","5004","13","testblock","2","smallgain","48","hammer.jpg","2","2","19","0","2500","safe2","risky1","<%values.imagespath%>light-red-triangle-safe.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","left","safe2","16","2764","animals","tools","faces","places","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","103117","07:27:31","5004","13","testblock","2","safe2question","50","light-red-triangle-safe.jpg","Why did you choose this machine? Press:              1 = 'To avoid -9'             2 = 'To avoid -1'             3 = 'To gain  2'             4 = 'To gain  10'","2","19","2","1543","risky1","safe2","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-red-triangle-safe.jpg","right","safe2","17","1551","animals","tools","faces","places","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","103117","07:27:31","5004","13","testblock","2","smallloss","51","face-03.jpg","2","-1","18","0","2500","risky1","safe2","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-red-triangle-safe.jpg","right","safe2","17","1551","animals","tools","faces","places","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","103117","07:27:31","5004","13","testblock","2","safe1question","53","dark-red-rectangle-safe.jpg","Why did you choose this machine? Press:              1 = 'To avoid -9'             2 = 'To avoid -1'             3 = 'To gain  2'             4 = 'To gain  10'","-1","18","2","1188","risky1","safe1","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","right","safe1","18","1723","animals","tools","faces","places","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
